geo,distance_to_water,elevation,flooded,forest_loss,landcover,rainfall
"{'type': 'Point', 'coordinates': [6.17591757832171, 9.320021072740035]}",189.73665961010278,99,0,0,40,11044.254504101023
"{'type': 'Point', 'coordinates': [6.490327927763542, 6.939485569823304]}",94.86832980505139,42,0,1,10,14700.38029301446
"{'type': 'Point', 'coordinates': [6.265749106733662, 6.939485569823304]}",241.86773244895647,71,0,1,20,13698.04200965492
"{'type': 'Point', 'coordinates': [7.65813779711892, 5.726759936261949]}",210.0,181,0,0,10,21877.31507170297
"{'type': 'Point', 'coordinates': [6.625075220381471, 4.648781595318524]}",0.0,6,0,0,95,25036.608814172447
"{'type': 'Point', 'coordinates': [8.242042731796609, 8.107295439178682]}",123.69316876852982,168,0,1,20,12361.830971873078
"{'type': 'Point', 'coordinates': [8.69120037385637, 10.263252121065532]}",234.30749027719963,793,0,0,40,13188.92582522484
"{'type': 'Point', 'coordinates': [5.906422993085854, 6.714906748793423]}",480.0,151,0,0,10,16962.071739852196
"{'type': 'Point', 'coordinates': [11.700556575656767, 7.65813779711892]}",607.4537019394976,876,0,0,10,19767.363692734623
"{'type': 'Point', 'coordinates': [8.331874260208561, 10.892072819949197]}",42.42640687119285,677,0,0,40,12256.980555356946
"{'type': 'Point', 'coordinates': [3.615719018581074, 8.69120037385637]}",180.0,349,0,0,20,11916.09568012859
"{'type': 'Point', 'coordinates': [7.7030535613248965, 5.232686529996212]}",180.0,101,0,1,10,24538.75620161949
"{'type': 'Point', 'coordinates': [3.5258874901691217, 7.43355897608904]}",216.33307652783935,105,0,0,10,12579.224433261319
"{'type': 'Point', 'coordinates': [10.218336356859556, 10.397999413683461]}",240.0,503,0,0,40,9603.9889525885
"{'type': 'Point', 'coordinates': [6.131001814115734, 9.9488417716237]}",42.42640687119285,269,0,1,20,11773.914956443368
"{'type': 'Point', 'coordinates': [5.322518058408165, 10.128504828447605]}",180.0,336,0,0,40,12160.033472762945
"{'type': 'Point', 'coordinates': [9.903926007417724, 7.568306268706968]}",108.16653826391968,174,0,0,40,15372.029165915603
"{'type': 'Point', 'coordinates': [6.041170285703782, 8.376790024414538]}",240.0,239,0,1,10,12977.788389381752
"{'type': 'Point', 'coordinates': [11.925135396686647, 10.263252121065532]}",216.33307652783935,347,0,0,20,10955.082391060681
"{'type': 'Point', 'coordinates': [8.107295439178682, 5.6369284078499975]}",60.0,88,0,1,10,24549.810026858002
"{'type': 'Point', 'coordinates': [2.897066791285457, 7.388643211883064]}",182.48287590894657,159,0,1,20,11832.53286312698
"{'type': 'Point', 'coordinates': [4.783528887936452, 11.116651640979079]}",123.69316876852982,230,0,0,40,10841.298809101261
"{'type': 'Point', 'coordinates': [3.480971725963146, 9.275105308534059]}",283.0194339616981,393,0,0,20,11652.051038182959
"{'type': 'Point', 'coordinates': [5.187770765790236, 7.029317098235255]}",630.0,256,0,1,10,17434.385544376448
"{'type': 'Point', 'coordinates': [9.454768365357964, 7.568306268706968]}",161.55494421403512,156,0,0,40,13275.885461900742
"{'type': 'Point', 'coordinates': [9.589515657975891, 8.286958496002585]}",94.86832980505139,142,0,0,40,10478.619862806168
"{'type': 'Point', 'coordinates': [7.388643211883064, 8.421705788620514]}",240.0,211,0,1,40,11867.603167843004
"{'type': 'Point', 'coordinates': [3.570803254375098, 6.849654041411351]}",161.55494421403512,66,0,1,10,16050.971447781048
"{'type': 'Point', 'coordinates': [6.445412163557567, 5.142855001584261]}",60.0,21,0,1,10,27708.63418455422
"{'type': 'Point', 'coordinates': [5.008107708966333, 7.388643211883064]}",408.0441152620633,341,0,0,10,15608.525218818337
"{'type': 'Point', 'coordinates': [11.655640811450791, 8.46662155282649]}",573.149195236284,450,0,1,10,14746.206652133793
"{'type': 'Point', 'coordinates': [8.69120037385637, 5.681844172055973]}",335.4101966249685,290,0,1,10,27964.055082594045
"{'type': 'Point', 'coordinates': [5.142855001584261, 8.960694959092226]}",67.0820393249937,180,0,0,40,10886.041750507191
"{'type': 'Point', 'coordinates': [6.265749106733662, 11.026820112567126]}",453.9823785126467,450,0,0,20,12154.967105749347
"{'type': 'Point', 'coordinates': [13.94634478595557, 12.778534916600194]}",30.0,283,1,0,90,4534.187692537726
"{'type': 'Point', 'coordinates': [13.362439851277882, 11.835303868274694]}",94.86832980505139,312,0,0,30,6815.276092782278
"{'type': 'Point', 'coordinates': [13.676850200719715, 11.88021963248067]}",268.3281572999748,303,0,0,30,7267.763162853135
"{'type': 'Point', 'coordinates': [8.421705788620514, 6.220833342527686]}",30.0,31,0,1,10,20167.539264154548
"{'type': 'Point', 'coordinates': [10.083589064241629, 12.104798453510552]}",216.33307652783935,370,0,0,40,6573.643429301264
"{'type': 'Point', 'coordinates': [7.43355897608904, 8.242042731796609]}",120.0,184,0,0,10,12393.377976526968
"{'type': 'Point', 'coordinates': [7.029317098235255, 9.72426295059382]}",84.8528137423857,453,0,0,40,13825.295059006527
"{'type': 'Point', 'coordinates': [7.478474740295016, 8.152211203384658]}",60.0,60,0,0,40,12277.479094968094
"{'type': 'Point', 'coordinates': [12.374293038746409, 11.610725047244815]}",573.149195236284,388,0,0,40,7894.4130550383425
"{'type': 'Point', 'coordinates': [12.059882689304576, 9.095442251710155]}",276.5863337187866,253,0,0,40,10520.999428262261
"{'type': 'Point', 'coordinates': [4.334371245876691, 11.20648316939103]}",0.0,149,1,0,40,10586.278779807408
"{'type': 'Point', 'coordinates': [12.23954574612848, 8.197126967590634]}",375.89892258425004,414,0,0,40,13435.865209069385
"{'type': 'Point', 'coordinates': [6.355580635145614, 9.859010243211747]}",42.42640687119285,225,0,1,20,12200.93219224385
"{'type': 'Point', 'coordinates': [12.149714217716529, 8.242042731796609]}",417.85164831552356,457,0,0,40,13724.719354257157
"{'type': 'Point', 'coordinates': [12.194629981922503, 9.814094479005773]}",94.86832980505139,269,0,0,40,9538.380175924394
"{'type': 'Point', 'coordinates': [6.759822512999399, 6.310664870939639]}",30.0,26,1,0,40,16804.056652591564
"{'type': 'Point', 'coordinates': [8.781031902268323, 10.487830942095414]}",276.5863337187866,806,0,0,40,13845.680376141798
"{'type': 'Point', 'coordinates': [11.116651640979079, 6.759822512999399]}",67.0820393249937,1258,0,0,30,19760.524599644556
"{'type': 'Point', 'coordinates': [5.142855001584261, 9.679347186387844]}",254.5584412271571,165,0,0,40,12012.645847338568
"{'type': 'Point', 'coordinates': [6.490327927763542, 11.970051160892623]}",150.0,460,0,0,40,9982.788942462872
"{'type': 'Point', 'coordinates': [3.7953820754049783, 9.140358015916132]}",67.0820393249937,349,0,0,40,11129.986211958822
"{'type': 'Point', 'coordinates': [6.490327927763542, 9.320021072740035]}",108.16653826391968,193,0,0,40,11205.052670651821
"{'type': 'Point', 'coordinates': [5.008107708966333, 6.355580635145614]}",212.13203435596427,23,0,1,30,20735.18154058419
"{'type': 'Point', 'coordinates': [13.407355615483858, 11.475977754626888]}",161.55494421403512,342,0,0,20,8624.222300632311
"{'type': 'Point', 'coordinates': [6.265749106733662, 12.104798453510552]}",241.86773244895647,424,0,0,30,9419.401991258612
"{'type': 'Point', 'coordinates': [8.69120037385637, 10.84715705574322]}",161.55494421403512,667,0,1,20,13055.40261370968
"{'type': 'Point', 'coordinates': [6.984401334029279, 5.592012643644021]}",150.0,81,0,0,10,22573.676528080243
"{'type': 'Point', 'coordinates': [4.963191944760356, 10.487830942095414]}",30.0,281,0,0,40,11949.231485889824
"{'type': 'Point', 'coordinates': [7.747969325530873, 7.298811683471112]}",450.0,241,0,0,10,12989.633100960404
"{'type': 'Point', 'coordinates': [9.814094479005773, 9.544599893769915]}",271.66155414412253,637,0,0,30,10860.89006258703
"{'type': 'Point', 'coordinates': [6.310664870939639, 11.341230462008959]}",424.26406871192853,495,0,0,40,11224.4041813459
"{'type': 'Point', 'coordinates': [5.816591464673902, 8.511537317032467]}",150.0,173,0,1,20,12903.601772006426
"{'type': 'Point', 'coordinates': [12.464124567158361, 11.745472339862744]}",510.8815909777921,363,0,0,40,7526.057236096562
"{'type': 'Point', 'coordinates': [7.029317098235255, 7.343727447677088]}",210.0,276,0,0,10,12995.168042867444
"{'type': 'Point', 'coordinates': [3.570803254375098, 7.927632382354777]}",192.09372712298546,277,0,0,20,12020.502061092993
"{'type': 'Point', 'coordinates': [6.580159456175495, 6.984401334029279]}",60.0,36,0,1,20,12856.528015333693
"{'type': 'Point', 'coordinates': [4.91827618055438, 7.65813779711892]}",276.5863337187866,523,0,1,10,14763.00613660866
"{'type': 'Point', 'coordinates': [3.750466311199002, 10.218336356859556]}",300.0,298,0,1,20,12534.941886857961
"{'type': 'Point', 'coordinates': [11.700556575656767, 11.071735876773102]}",268.3281572999748,327,0,0,40,8258.325189215546
"{'type': 'Point', 'coordinates': [9.679347186387844, 10.98190434836115]}",161.55494421403512,476,0,1,40,10561.536952247727
"{'type': 'Point', 'coordinates': [9.72426295059382, 6.939485569823304]}",30.0,241,0,1,10,22765.354213298502
"{'type': 'Point', 'coordinates': [8.286958496002585, 7.343727447677088]}",295.4657340538831,147,0,1,40,12365.754639806182
"{'type': 'Point', 'coordinates': [5.996254521497805, 11.700556575656767]}",512.6402247190518,404,0,0,20,9868.970837916062
"{'type': 'Point', 'coordinates': [7.164064390853183, 10.667493998919317]}",150.0,629,0,0,20,11889.586380370369
"{'type': 'Point', 'coordinates': [9.679347186387844, 9.409852601151988]}",189.73665961010278,507,0,0,20,10726.790993611183
"{'type': 'Point', 'coordinates': [13.04802950183605, 11.296314697802982]}",295.4657340538831,371,0,0,20,9179.14972660054
"{'type': 'Point', 'coordinates': [8.556453081238441, 8.91577919488625]}",323.10988842807024,378,0,0,30,16783.41780200121
"{'type': 'Point', 'coordinates': [7.613222032912945, 9.230189544328082]}",94.86832980505139,658,0,1,20,14609.33784532189
"{'type': 'Point', 'coordinates': [5.412349586820117, 9.903926007417724]}",331.36083051561786,307,0,0,40,11682.500402011407
"{'type': 'Point', 'coordinates': [9.095442251710155, 6.40049639935159]}",445.9820624195552,175,0,1,10,21293.89616046989
"{'type': 'Point', 'coordinates': [5.187770765790236, 7.523390504500992]}",300.0,451,0,1,10,14437.658527060004
"{'type': 'Point', 'coordinates': [8.736116138062346, 8.286958496002585]}",241.86773244895647,141,0,1,40,12901.314438400634
"{'type': 'Point', 'coordinates': [2.7623194986675284, 6.984401334029279]}",276.5863337187866,43,0,0,30,11730.132951368527
"{'type': 'Point', 'coordinates': [8.107295439178682, 9.005610723298203]}",366.1966684720111,444,0,1,20,15174.99764912236
"{'type': 'Point', 'coordinates': [9.320021072740035, 7.20898015505916]}",0.0,112,0,1,40,14788.968324663816
"{'type': 'Point', 'coordinates': [13.542102908101786, 12.059882689304576]}",283.0194339616981,300,0,0,30,6960.405783284992
"{'type': 'Point', 'coordinates': [9.320021072740035, 7.119148626647208]}",42.42640687119285,129,0,0,40,16040.838567877421
"{'type': 'Point', 'coordinates': [7.298811683471112, 9.140358015916132]}",67.0820393249937,436,0,1,50,13754.105623498805
"{'type': 'Point', 'coordinates': [6.8047382772053755, 7.65813779711892]}",42.42640687119285,170,0,0,10,13479.98966235586
"{'type': 'Point', 'coordinates': [13.49718714389581, 13.631934436513738]}",134.1640786499874,279,0,0,90,2940.850085914196
"{'type': 'Point', 'coordinates': [8.062379674972705, 10.98190434836115]}",192.09372712298546,698,0,0,40,10779.940548716579
"{'type': 'Point', 'coordinates': [11.116651640979079, 9.230189544328082]}",108.16653826391968,127,1,1,40,9048.292067518203
"{'type': 'Point', 'coordinates': [5.457265351026093, 6.17591757832171]}",120.0,28,0,1,10,22319.407770391554
"{'type': 'Point', 'coordinates': [7.388643211883064, 5.142855001584261]}",256.3201123595259,76,0,0,50,21612.047655180097
"{'type': 'Point', 'coordinates': [5.277602294202189, 9.320021072740035]}",150.0,158,0,0,20,11657.920397511181
"{'type': 'Point', 'coordinates': [11.700556575656767, 7.253895919265136]}",408.0441152620633,1049,0,1,10,19943.93592418125
"{'type': 'Point', 'coordinates': [8.376790024414538, 6.40049639935159]}",152.97058540778355,55,0,0,40,18940.66633184583
"{'type': 'Point', 'coordinates': [11.026820112567126, 8.331874260208561]}",174.92855684535903,199,0,1,40,14574.466900244257
"{'type': 'Point', 'coordinates': [6.17591757832171, 7.747969325530873]}",94.86832980505139,332,0,1,10,13796.032026377132
"{'type': 'Point', 'coordinates': [5.3674338226141405, 7.343727447677088]}",436.80659335683106,341,0,1,10,15900.335837407969
"{'type': 'Point', 'coordinates': [7.927632382354777, 8.781031902268323]}",240.0,278,0,1,40,13616.39468055455
"{'type': 'Point', 'coordinates': [11.88021963248067, 11.341230462008959]}",483.73546489791295,445,0,1,30,8439.921312702743
"{'type': 'Point', 'coordinates': [4.963191944760356, 5.996254521497805]}",30.0,6,0,1,90,20277.739719854668
"{'type': 'Point', 'coordinates': [3.3911401975511937, 7.972548146560753]}",268.3281572999748,257,0,1,20,12301.830284541938
"{'type': 'Point', 'coordinates': [11.116651640979079, 10.173420592653581]}",256.3201123595259,576,0,0,40,9306.34826372913
"{'type': 'Point', 'coordinates': [4.514034302700596, 6.849654041411351]}",300.0,133,0,0,10,18382.930742286146
"{'type': 'Point', 'coordinates': [10.802241291537246, 12.688703388188241]}",330.0,344,0,1,20,4917.222908442166
"{'type': 'Point', 'coordinates': [4.873360416348404, 8.017463910766729]}",150.0,497,0,1,30,15124.598034457355
"{'type': 'Point', 'coordinates': [4.1996239532587625, 10.892072819949197]}",189.73665961010278,250,0,1,20,11275.782251830398
"{'type': 'Point', 'coordinates': [11.161567405185055, 6.625075220381471]}",30.0,1517,0,0,30,19235.34412923429
"{'type': 'Point', 'coordinates': [6.490327927763542, 8.242042731796609]}",42.42640687119285,162,0,1,10,11621.035927624043
"{'type': 'Point', 'coordinates': [4.963191944760356, 12.374293038746409]}",150.0,280,0,0,40,6936.714874789229
"{'type': 'Point', 'coordinates': [7.972548146560753, 6.6699909845874465]}",276.5863337187866,104,0,0,40,15873.899340861011
"{'type': 'Point', 'coordinates': [8.107295439178682, 8.152211203384658]}",150.0,99,0,1,40,12490.39352881258
"{'type': 'Point', 'coordinates': [11.251398933597006, 7.343727447677088]}",301.4962686336267,398,0,1,40,20657.932134569972
"{'type': 'Point', 'coordinates': [6.310664870939639, 4.693697359524499]}",30.0,18,0,0,10,29169.253729919903
"{'type': 'Point', 'coordinates': [5.322518058408165, 11.026820112567126]}",42.42640687119285,310,0,0,40,11589.06931030573
"{'type': 'Point', 'coordinates': [10.84715705574322, 10.667493998919317]}",400.24992192379,446,0,0,40,9055.894834492374
"{'type': 'Point', 'coordinates': [5.322518058408165, 9.454768365357964]}",241.86773244895647,176,0,0,40,11607.823876900424
"{'type': 'Point', 'coordinates': [4.6038658311125475, 11.925135396686647]}",234.30749027719963,301,0,1,20,8382.29162320599
"{'type': 'Point', 'coordinates': [6.265749106733662, 7.478474740295016]}",152.97058540778355,308,0,0,20,13417.366855758242
"{'type': 'Point', 'coordinates': [11.161567405185055, 7.20898015505916]}",212.13203435596427,615,0,1,10,21661.961016409798
"{'type': 'Point', 'coordinates': [3.3911401975511937, 6.894569805617327]}",189.73665961010278,31,0,1,10,15252.164691266898
"{'type': 'Point', 'coordinates': [13.092945266042026, 9.859010243211747]}",308.86890422961005,557,0,0,40,10919.919908813172
"{'type': 'Point', 'coordinates': [7.343727447677088, 9.859010243211747]}",127.27922061357854,529,0,1,10,14883.9082994441
"{'type': 'Point', 'coordinates': [6.041170285703782, 12.0149669250986]}",323.10988842807024,361,0,0,30,9469.769941558985
"{'type': 'Point', 'coordinates': [10.532746706301388, 7.478474740295016]}",182.48287590894657,211,0,1,40,18790.253478407278
"{'type': 'Point', 'coordinates': [8.556453081238441, 6.265749106733662]}",84.8528137423857,52,0,1,10,20946.431126723415
"{'type': 'Point', 'coordinates': [8.152211203384658, 8.062379674972705]}",108.16653826391968,151,0,1,40,12167.562777574938
"{'type': 'Point', 'coordinates': [10.263252121065532, 8.017463910766729]}",120.0,156,0,1,20,13230.69124240395
"{'type': 'Point', 'coordinates': [6.355580635145614, 9.9488417716237]}",42.42640687119285,228,0,1,10,12175.490435945485
"{'type': 'Point', 'coordinates': [5.322518058408165, 10.532746706301388]}",60.0,343,0,0,40,12158.057088597576
"{'type': 'Point', 'coordinates': [11.565809283038838, 10.84715705574322]}",94.86832980505139,263,0,0,30,8539.121368754044
"{'type': 'Point', 'coordinates': [4.379287010082667, 8.870863430680274]}",283.0194339616981,330,0,0,20,11815.719749756516
"{'type': 'Point', 'coordinates': [4.244539717464739, 7.65813779711892]}",258.0697580112788,268,0,1,10,13862.503147034673
"{'type': 'Point', 'coordinates': [7.343727447677088, 8.511537317032467]}",301.4962686336267,181,0,0,10,12425.45999729876
"{'type': 'Point', 'coordinates': [5.6369284078499975, 9.544599893769915]}",161.55494421403512,136,0,0,40,11818.918082621007
"{'type': 'Point', 'coordinates': [5.816591464673902, 12.059882689304576]}",381.8376618407357,352,0,1,40,9066.547917656346
"{'type': 'Point', 'coordinates': [10.397999413683461, 7.523390504500992]}",108.16653826391968,205,0,1,30,19080.124983215625
"{'type': 'Point', 'coordinates': [3.840297839610954, 7.7030535613248965]}",301.4962686336267,266,0,1,30,12504.062548155825
"{'type': 'Point', 'coordinates': [6.17591757832171, 7.613222032912945]}",108.16653826391968,290,0,0,20,12919.274348180043
